id,band_gap
mp-861914,0.843499999999999
mp-861916,0
mp-863648,0
mp-862885,0
mp-864985,0
mp-865039,0
mp-865219,0
mp-865185,0.610599999999999
mp-865323,0
mp-865373,0
mp-865677,0
mp-866020,0
mp-865960,0
mp-867138,0
mp-867865,0
mp-867288,0
mp-8758,0
mp-9369,0
mp-962064,0.1892
mp-9480,4.5036
mp-9718,1.2941
mp-973689,0
mp-976407,0
mp-974948,0
mp-981,6.7761
mp-977550,0
mp-981935,0
mp-988940,0
mp-989595,5.01619999999999
mp-989401,0
mp-997101,0
mp-999201,0
mvc-12902,2.0114
mvc-11883,0.0358
mvc-144,0
mvc-13333,0
mvc-3715,0
mvc-3750,3.5177
mvc-5769,1.33419999999999
mvc-4648,1.28209999999999
mp-1019276,0
mp-10189,0
mp-1025126,0
mp-1025598,0.7525
mp-1027352,0.195799999999999
mp-1027646,0.8529
mp-1027706,0
mp-1029528,0
mp-1029801,0.0798
mp-1028848,0.621
mp-1029903,1.2059
mp-1035986,0
mp-1037311,0.5619
mp-1037342,0
mp-10417,2.1412
mp-10457,0
mp-1057437,0
mp-1070557,0
mp-1072501,0
mp-1074632,0
mp-1074667,0
mp-1075,0
mp-1078610,0
mp-1078219,0
mp-1078827,0
mp-1079305,0
mp-1079405,0
mp-1079904,0
mp-1080280,0.5634
mp-1080702,0
mp-10847,0
mp-1087485,0
mp-1093683,0.159699999999999
mp-1093963,0.0055
mp-1094179,0
mp-1095493,0.9519
mp-1096586,0
mp-1096308,0
mp-1096838,1.72739999999999
mp-1097117,0
mp-1097205,0
mp-1099274,0
mp-1099324,0
mp-1101192,0.286799999999999
mp-1101169,4.76789999999999
mp-1101280,1.0257
mp-1101345,2.79019999999999
mp-1101727,0.6917
mp-1101894,0.479
mp-1103893,1.0032
mp-1102922,0
mp-1105092,0
mp-11123,1.3946
mp-1147602,0
mp-11255,0
mp-1147710,0
mp-1174491,0.0944
mp-1147775,0
mp-1175294,0
mp-1176194,0
mp-1175515,0
mp-1176226,0.544999999999999
mp-1176545,0
mp-1177018,0.281499999999999
mp-1177501,1.35659999999999
mp-1178450,2.9128
mp-1178916,0
mp-1181182,0
mp-1182068,0
mp-1182229,0.0895
mp-1183102,0
mp-1183689,0
mp-1183880,0
mp-1184360,0
mp-1184412,0
mp-1184633,0
mp-1183956,0
mp-1184657,0.5669
mp-1185302,0
mp-1185325,0
mp-1185413,0
mp-1185546,0.438099999999999
mp-1185958,0
mp-1187241,0
mp-1187307,0
mp-1187400,0
mp-1188513,0
mp-1188510,3.19999999999999
mp-1188599,0.5484
mp-1188851,0
mp-1190137,0
mp-1190385,3.0841
mp-1191072,1.49559999999999
mp-1191469,0
mp-1192077,2.91389999999999
mp-1193389,0
mp-1192920,0.0486
mp-1193782,0.5034
mp-1193819,0
mp-1194039,4.8598
mp-1194684,0.0751
mp-1195092,1.60259999999999
mp-1195679,4.7913
mp-1195831,0
mp-1195686,4.766
mp-1195868,2.2762
mp-1195999,3.3539
mp-1196955,0.522199999999999
mp-1197334,0.0084
mp-1197344,0.0192
mp-1198073,5.7483
mp-1198161,0
mp-1198429,0
mp-1198499,2.5374
mp-1199023,1.22489999999999
mp-1199592,0.0416
mp-1199792,1.1924
mp-1199876,0.0022
mp-1200138,1.0899
mp-1200403,2.1668
mp-1200515,0
mp-1200704,2.8692
mp-1201925,0.5764
mp-1202343,0.4289
mp-1202553,0
mp-1202616,0
mp-1204064,0
mp-1205053,0.0377
mp-1206772,0
mp-1206819,0
mp-1207009,0.190099999999999
mp-1207390,0
mp-1207411,0
mp-1208348,0
mp-1208501,0
mp-1208702,0
mp-1208826,0
mp-1208899,0
mp-1209437,4.3656
mp-1209710,2.0232
mp-1210344,3.3825
mp-1210705,0.2661
mp-1210880,0
mp-1210912,0
mp-1211279,0
mp-1198953,0.3195
mp-1211886,3.04099999999999
mp-1212472,0
mp-1212774,2.0117
mp-1213175,0
mp-1213198,0.429699999999999
mp-1213732,0
mp-1213955,0
mp-1214033,1.4478
mp-1214223,1.6032
mp-1216210,0
mp-1216513,0
mp-1217538,0.359099999999999
mp-1217739,0
mp-1217758,0
mp-1217865,0
mp-1217970,0
mp-1218062,0
mp-1218108,0
mp-1219237,0
mp-1219589,3.22799999999999
mp-1219800,0
mp-1219805,0
mp-1220332,0
mp-1220416,1.21079999999999
mp-1220559,0
mp-1220685,0
mp-1221152,2.7667
mp-1221207,0.993199999999999
mp-1222342,0
mp-1222676,0
mp-1222641,1.0371
mp-1223201,2.6569
mp-1223667,1.1677
mp-1223725,0.0069
mp-1224853,0.588699999999999
mp-1224536,0.5041
mp-1225406,0
mp-1225428,0
mp-1225035,3.7069
mp-1225637,2.073
mp-1226279,0
mp-1226998,0
mp-1227251,0
mp-1227330,0
mp-1227440,0.324899999999999
mp-1227667,0.142199999999999
mp-1227668,3.1026
mp-1228441,0
mp-1228842,0
mp-1232270,1.8104
mp-1237867,1.7808
mp-1238023,0
mp-1246335,0
mp-1247024,0
mp-1244928,2.6634
mp-1247190,0.488299999999999
mp-1247361,0
mp-1247653,0
mp-1387,0
mp-13936,0
mp-14,1.0119
mp-14205,1.3542
mp-1459,0
mp-14326,0
mp-15635,0
mp-15700,0.0734
mp-16036,1.22049999999999
mp-16672,0
mp-16763,1.3533
mp-17208,4.2813
mp-17250,3.3188
mp-17451,0
mp-18344,1.52389999999999
mp-18460,4.3731
mp-1874,0
mp-19310,2.5968
mp-19718,0
mp-19818,0
mp-20130,0
mp-20463,3.4631
mp-20610,0
mp-20895,0
mp-21026,0
mp-21413,0
mp-21551,0
mp-21963,0
mp-22135,1.8032
mp-22136,0
mp-22438,0
mp-2286,3.10739999999999
mp-23215,3.7504
mp-23360,3.2192
mp-23410,0.0742
mp-23906,3.294
mp-24009,2.77469999999999
mp-24065,5.2689
mp-24136,5.4805
mp-24229,4.7715
mp-25223,1.48919999999999
mp-26051,0.3851
mp-27356,3.3948
mp-27878,2.7038
mp-27952,2.8116
mp-28320,0.800399999999999
mp-28777,0
mp-28983,1.1865
mp-29102,2.2498
mp-2932,0
mp-29364,2.9218
mp-16520,0
mp-30220,0
mp-30682,0
mp-30236,1.1514
mp-30703,0
mp-30802,0
mp-31447,0
mp-32868,0.6053
mp-3275,0
mp-3398,0
mp-36592,1.4982
mp-3884,2.91439999999999
mp-40226,3.5977
mp-4250,0
mp-504503,0
mp-505078,0
mp-5090,0
mp-532552,3.7976
mp-541901,0
mp-542013,1.4612
mp-542614,0
mp-542331,3.62769999999999
mp-542903,2.7752
mp-542979,1.7464
mp-546973,1.03099999999999
mp-554064,0
mp-554186,2.4505
mp-554531,0.098199999999999
mp-555003,5.3621
mp-555005,4.8126
mp-556573,2.7887
mp-556863,6.5801
mp-557123,0.758
mp-558135,1.6005
mp-558289,1.50469999999999
mp-558849,1.9197
mp-559067,2.0644
mp-559213,1.47909999999999
mp-559254,1.9092
mp-559459,2.1723
mp-559631,0
mp-561369,3.33
mp-567177,1.5675
mp-567703,0
mp-567799,0.6067
mp-567775,0
mp-567925,0
mp-568968,1.8615
mp-569085,2.6039
mp-5694,2.34329999999999
mp-570119,0
mp-570775,0
mp-570930,0.412099999999999
mp-571363,0
mp-571433,6.5027
mp-571557,0
mp-571612,0
mp-574369,0
mp-579102,0
mp-5843,0.1188
mp-600003,5.4596
mp-603326,0
mp-606650,4.1007
mp-607711,1.0755
mp-630265,0
mp-6246,5.1654
mp-632176,0.2172
mp-630391,2.8679
mp-640312,0
mp-6430,0
mp-643276,3.14649999999999
mp-647243,0
mp-647840,2.4421
mp-648006,0
mp-650968,0
mp-654139,3.1495
mp-657176,6.5464
mp-667379,4.2537
mp-669402,0
mp-672681,0
mp-675792,0.2227
mp-677212,2.2708
mp-684749,0
mp-685008,0
mp-685136,5.0814
mp-685767,0
mp-690515,0.9851
mp-695983,0.7204
mp-706620,0
mp-705479,3.22459999999999
mp-707767,2.3097
mp-707845,0
mp-709074,0
mp-734069,4.5377
mp-740765,1.261
mp-7489,0.9398
mp-752528,3.7333
mp-752601,0.071
mp-753059,0
mp-752885,1.2486
mp-753519,0
mp-753741,1.9039
mp-754586,0
mp-755270,2.95819999999999
mp-755598,0.0036
mp-755751,6.9117
mp-755876,4.8748
mp-756802,0
mp-757606,3.3379
mp-758857,1.0643
mp-757739,0
mp-759858,2.7037
mp-758928,2.4831
mp-761080,1.6904
mp-765189,1.7113
mp-765297,1.654
mp-765632,0
mp-766372,0.8201
mp-767065,0.5045
mp-767934,0
mp-767432,0.435899999999999
mp-768173,0
mp-769028,4.1105
mp-768878,0.999999999999999
mp-770555,0.54
mp-770747,0
mp-771093,1.4167
mp-772004,0.7909
mp-771515,1.37209999999999
mp-772089,3.6631
mp-772219,2.5999
mp-772624,2.74
mp-772638,3.6345
mp-772885,0.9359
mp-774726,2.5031
mp-774823,1.7391
mp-775,0
mp-775289,0
mp-775752,1.502
mp-775872,1.0457
mp-775910,3.3126
mp-776267,0
mp-776438,2.36999999999999
mp-777055,0
mp-777422,4.7409
mp-778430,2.2214
mp-778482,0
mp-778857,0.1593
mp-779209,0.5061
mp-779729,3.8076
mp-780740,0.0334
mp-780787,1.6345
mp-8248,3.6022
mp-849775,0.714799999999999
mp-850281,1.134
mp-861744,0
mp-861976,0
mp-864674,0
mp-865206,0
mp-865361,0
mp-772022,2.6012
mp-865597,0
mp-866604,0.0445
mp-8676,0
mp-866894,0
mp-8983,0
mp-87,0
mp-9380,3.0655
mp-973256,0
mp-975421,0
mp-974437,0
mp-976955,0.0478
mp-978501,0
mp-979026,0
mp-999138,1.77669999999999
mvc-12231,0
mvc-14413,0.427
mvc-4469,1.46719999999999
mp-10087,0
mp-1009128,0
mp-1013533,0.0349
mp-1016153,0
mp-1018676,0
mp-1019271,0
mp-1019080,0
mp-1019727,0
mp-1019569,2.8867
mp-1024963,0
mp-1025168,0
mp-1025219,0
mp-1026023,0.7707
mp-1028635,0.711899999999999
mp-1029288,0.0171
mp-1035923,0
mp-1036060,0
mp-1037312,0.462499999999999
mp-1038625,2.90199999999999
mp-1059528,0
mp-1067817,0
mp-10635,0
mp-1068447,0
mp-1069695,0.384399999999999
mp-10729,0
mp-1073532,0
mp-1077808,0
mp-1078650,0
mp-1078960,0
mp-1079136,0
mp-1079241,0
mp-1080190,1.7758
mp-1080739,0
mp-1087494,0
mp-1093837,0.0254
mp-1094040,0.597599999999999
mp-1094396,0
mp-1094384,0
mp-1094418,0
mp-1094547,0
mp-1094668,0
mp-1095941,0.105799999999999
mp-1095806,0
mp-1096555,0
mp-1096562,0
mp-1096643,0
mp-1097406,0.0763
mp-1097614,0
mp-1097615,0.0693
mp-1099892,0.991399999999999
mp-1101163,0
mp-1101871,0
mp-1102196,0
mp-1102584,0
mp-1104235,2.2824
mp-1105628,0.9486
mp-1105864,0
mp-1106276,0
mp-1110996,0
mp-11253,0
mp-11421,0
mp-1147634,2.6445
mp-1100158,0
mp-11722,0
mp-1173918,0
mp-1173979,1.14849999999999
mp-1174027,0
mp-1174143,0
mp-1174509,0
mp-1174577,0
mp-1174884,0.3267
mp-1175285,0
mp-1175741,0
mp-1175872,1.7921
mp-1176839,3.2798
mp-1177353,0
mp-1176920,0.119899999999999
mp-1178511,2.0837
mp-1178065,0.1452
mp-1179209,0.0395
mp-1179379,0.2156
mp-1182466,0.7131
mp-1182486,3.99459999999999
mp-1183467,0
mp-1182694,0.0065
mp-1183711,0
mp-1183939,0
mp-1183953,0
mp-1184099,0
mp-1184114,0
mp-1184183,0
mp-1184308,0
mp-1185261,0
mp-1185861,0
mp-1186687,0
mp-1187423,0
mp-1187638,0
mp-1187780,0
mp-1188254,1.1886
mp-1189472,0
mp-1191340,5.2889
mp-1191304,0
mp-1191365,0.274799999999999
mp-1192087,0
mp-1192137,1.45559999999999
mp-1192770,2.8959
mp-1195621,0.569199999999999
mp-1196047,2.7105
mp-1196095,0.758
mp-1196424,1.2423
mp-1198027,1.1654
mp-1198355,0.4044
mp-1202101,0
mp-1200127,0
mp-1203072,1.4608
mp-1203310,0
mp-1203749,2.157
mp-1204302,0
mp-1204255,0.5307
mp-1204888,0.458499999999999
mp-1204898,0.129299999999999
mp-1205338,1.1173
mp-1206508,0.0945
mp-1206565,0
mp-1207061,0
mp-1207493,0
mp-1207924,0
mp-1208375,2.9293
mp-1208599,0
mp-1208747,2.22959999999999
mp-1208914,0
mp-1209010,0
mp-1209230,1.9684
mp-1209409,3.0461
mp-1209940,0.8104
mp-1211442,0.479099999999999
mp-1212458,0
mp-1212582,0.2615
mp-1213379,3.3796
mp-1214034,0
mp-1214186,2.7483
mp-1214815,0.774999999999999
mp-1214914,2.2014
mp-1214989,1.5272
mp-1215732,2.932
mp-1216103,2.9302
mp-1216995,0.918099999999999
mp-1217007,0
mp-1217210,0
mp-1218588,0
mp-1218602,3.9093
mp-1218677,4.1521
mp-1219784,2.747
mp-1219937,0
mp-1220251,0.346099999999999
mp-1220376,0
mp-1220442,0
mp-1220496,0
mp-1222051,3.2945
mp-1222394,0
mp-1222642,2.3639
mp-1222876,0
mp-1222949,0
mp-1223002,0
mp-1223103,0
mp-1223369,2.2546
mp-1224606,0
mp-1223606,3.73209999999999
mp-1224926,0
mp-1225475,4.4829
mp-1225133,0
mp-1225601,0.580199999999999
mp-12265,0.8389
mp-1226198,0
mp-1227259,3.16819999999999
mp-1226682,0
mp-1228699,1.2126
mp-1228789,0
mp-1229231,0
mp-1232218,2.1856
mp-1239057,0
mp-1239063,0
mp-1239251,0
mp-1245074,0
mp-1245670,0
mp-1246119,3.3426
mp-1246238,0
mp-1246776,0
mp-1246829,0.100999999999999
mp-1248957,5.7492
mp-12559,0
mp-1257214,0.9287
mp-1258362,0
mp-12674,0
mp-12798,0
mp-12972,0
mp-13063,4.2313
mp-13589,3.247
mp-15659,0
mp-15697,0
mp-16234,0.188499999999999
mp-17439,5.6104
mp-1769,0
mp-17741,0.8647
mp-18405,0
mp-18582,3.487
mp-18726,1.9393
mp-19035,0
mp-19081,2.7361
mp-19475,3.11139999999999
mp-19968,0
mp-20469,0
mp-20596,0
mp-20687,0.1195
mp-21159,0
mp-21882,0
mp-22395,0
mp-22443,2.9806
mp-22917,0.9962
mp-23023,3.7353
mp-23122,6.3849
mp-23544,2.5139
mp-23800,5.4306
mp-24092,0
mp-24240,4.9938
mp-25279,2.3444
mp-26162,0.5662
mp-26274,0.5534
mp-26802,0
mp-27375,1.1934
mp-27632,1.20289999999999
mp-27719,0
mp-28029,0.385900000000001
mp-28128,2.0979
mp-28161,3.8178
mp-1244941,0.3161
mp-28900,0.8804
mp-29893,2.1349
mp-29980,0
mp-29961,4.6774
mp-30244,3.5667
mp-30309,1.7812
mp-30469,0
mp-30521,1.6503
mp-30661,0
mp-31250,3.0329
mp-31107,2.062
mp-31908,0.240599999999999
mp-3289,0
mp-35482,0
mp-3552,5.24
mp-38468,0
mp-3926,0.772399999999999
mp-4472,0
mp-504941,0
mp-505212,1.3632
mp-505319,0
mp-505554,0
mp-505740,0.0214
mp-5282,2.3498
mp-530787,0.138499999999999
mp-531291,0
mp-540310,3.5254
mp-541916,1.3568
mp-541956,3.0085
mp-542882,1.39669999999999
mp-551749,0
mp-552265,0
mp-554597,3.5612
mp-555302,3.42469999999999
mp-555421,3.961
mp-556077,2.32639999999999
mp-556435,0
mp-556535,3.24
mp-557186,2.8825
mp-558155,2.2201
mp-558536,2.3551
mp-559537,5.3634
mp-559837,3.0266
mp-5602,0
mp-567548,2.9833
mp-567968,0.8909
mp-568008,0
mp-568177,0.4074
mp-569548,0.709
mp-570259,5.57379999999999
mp-572906,2.4489
mp-581887,2.8342
mp-612,2.51819999999999
mp-622508,0
mp-625894,0.2533
mp-625937,3.33889999999999
mp-631329,0
mp-637249,0
mp-64,0
mp-642975,2.5148
mp-644500,0
mp-648893,3.3364
mp-66,4.33869999999999
mp-672267,0
mp-673845,1.9508
mp-675218,2.3458
mp-675778,7.0374
mp-675893,3.36069999999999
mp-676250,0.515
mp-677027,2.44069999999999
mp-680602,0
mp-684730,0
mp-531358,1.81169999999999
mp-687205,0
mp-6875,4.73579999999999
mp-695887,0.381399999999999
mp-695987,4.8035
mp-696994,4.0781
mp-698183,4.8557
mp-698480,3.369
mp-705398,0
mp-705555,1.4246
mp-706653,3.351
mp-7070,0
mp-707986,0.1784
mp-7086,0
mp-7226,0
mp-735600,2.6006
mp-745173,0.0919
mp-752425,2.9696
mp-752512,0.187699999999999
mp-753182,1.41969999999999
mp-753193,1.4356
mp-753892,2.3994
mp-754371,0
mp-754820,2.8361
mp-755753,1.0633
mp-756130,3.60339999999999
mp-756461,0
mp-756523,0.0802
mp-757046,1.17369999999999
mp-757347,0
mp-757557,3.01349999999999
mp-757695,0
mp-758615,2.3581
mp-758957,4.5547
mp-759121,2.2794
mp-758981,1.3319
mp-760923,0
mp-761191,0
mp-764005,0.490899999999999
mp-761236,0.0342
mp-764917,1.43379999999999
mp-765544,2.2346
mp-765781,1.7843
mp-765833,0
mp-766358,2.5
mp-770191,3.45519999999999
mp-768875,4.4249
mp-770212,2.179
mp-771048,0.358099999999999
mp-772303,0
mp-772318,2.47799999999999
mp-772410,2.271
mp-772720,0.7207
mp-772868,0.8111
mp-775176,0
mp-773043,0
mp-775303,0
mp-775335,0.5439
mp-776740,1.1271
mp-777408,1.391
mp-776829,0.1028
mp-777637,3.1863
mp-778663,0
mp-779689,3.7473
mp-780672,1.9779
mp-7853,2.9345
mp-780941,1.0883
mp-792972,0
mp-8490,0
mp-849656,0.178299999999999
mp-850744,1.4143
mp-851334,0.168
mp-861658,0
mp-8620,0
mp-862289,0
mp-862749,0
mp-862682,0.0225
mp-862928,0
mp-863729,0
mp-863714,0
mp-865108,0
mp-867831,0
mp-9273,1.2513
mp-957,0
mp-9673,0.09
mp-961662,0
mp-977343,0
mp-979028,0
mp-983446,0
mp-984357,0
mp-989538,2.59239999999999
mp-989587,0
mvc-10979,0.0674
mp-995232,1.9688
mvc-14949,0
mvc-14941,1.84439999999999
mvc-4258,0
mvc-4333,2.88
mp-1001022,0
mp-1009019,0
mp-1018673,0
mp-1018276,0
mp-1018784,0
mp-1019089,1.16739999999999
mp-1025063,0
mp-1025272,0
mp-1025390,0
mp-1025675,0.8862
mp-1027511,0.5689
mp-1028731,0.734799999999999
mp-1029309,0
mp-1029920,4.0364
mp-1037596,2.40029999999999
mp-1038039,1.4065
mp-1038379,0.8649
mp-1038970,0
mp-1065918,0
mp-1069191,0
mp-1073593,0
mp-1076737,0
mp-1077045,0
mp-1078162,0
mp-1078562,1.25329999999999
mp-1079038,0
mp-1078750,2.1663
mp-1079194,0.0012
mp-1079455,0
mp-1079483,1.9323
mp-1080438,2.1448
mp-1079788,2.67289999999999
mp-1093883,0.4362
mp-1093769,0.0227
mp-1094659,0
mp-1095197,0
mp-1096414,0
mp-1096666,0.724
mp-1097142,0
mp-1097170,0
mp-1097387,0.7448
mp-1097630,0
mp-1099242,0
mp-1100166,0
mp-1099302,0
mp-1101307,0.0201
mp-1101867,0
mp-1101919,0
mp-1102637,0
mp-1102901,0
mp-1103162,0
mp-1103570,0
mp-1104024,1.7061
mp-1104962,0
mp-1105179,0
mp-1105399,0.850299999999999
mp-1106244,0
mp-1105778,0
mp-1111215,4.5295
mp-1111915,1.0547
mp-11471,0
mp-1147556,0
mp-1173715,3.03559999999999
mp-1174569,1.43489999999999
mp-1176,0
mp-1176088,0
mp-1176136,0.581199999999999
mp-1176722,0
mp-1177082,2.3627
mp-1176936,2.3414
mp-1177942,4.3412
mp-1178023,0
mp-1178951,0
mp-1178991,0.1678
mp-1179691,0
mp-1181268,0
mp-1181340,1.1692
mp-1182041,0
mp-1182396,0.1493
mp-1184080,0
mp-1184155,0
mp-1184450,0
mp-1184529,0
mp-1184651,0
mp-1184986,0
mp-11859,0
mp-1185495,0
mp-1185986,0
mp-1186136,0
mp-1186057,0
mp-1186235,0
mp-1186381,0
mp-1187012,0
mp-1186599,0.193999999999999
mp-1187588,0
mp-1188336,0
mp-1188926,0
mp-1189317,0
mp-1189494,0
mp-1190,1.6143
mp-1190079,0
mp-1190368,0
mp-1190626,0
mp-1190760,0
mp-1191157,5.638
mp-1191911,0.232499999999999
mp-1192089,0.0184
mp-1192767,0
mp-1192817,1.24759999999999
mp-1195176,4.75029999999999
mp-1196014,0
mp-1196369,0.365
mp-1197374,0
mp-1197434,0
mp-1197735,0.0114
mp-1197757,0.1421
mp-1198864,0
mp-1198956,1.41359999999999
mp-1199065,2.298
mp-1199787,0.1986
mp-1201180,0.0566
mp-1201389,1.6875
mp-1201442,3.1724
mp-1201581,0
mp-1202304,0
mp-1203700,2.17349999999999
mp-1203924,2.0163
mp-1204383,0
mp-1205024,0.349
mp-1205185,3.8122
mp-1205734,0
mp-1205816,0
mp-1205905,0
mp-1206114,0
mp-1190583,0
mp-1206177,0
mp-1206343,0
mp-1206181,0
mp-1206711,0
mp-1206519,0.191699999999999
mp-1209143,0.112499999999999
mp-1209293,2.8583
mp-1209390,0
mp-1209421,0
mp-1210893,0
mp-1210922,0
mp-1211124,1.3726
mp-1211194,0.0367
mp-1211298,0.451899999999999
mp-1211471,1.52339999999999
mp-1211685,0.176699999999999
mp-1211700,3.3857
mp-1211821,3.147
mp-1211895,1.893
mp-1212772,0.0164
mp-1213091,0
mp-1213155,0
mp-1213201,0
mp-1213502,0
mp-1213544,0.0033
mp-1213586,0.0572
mp-1213689,0.232499999999999
mp-1213834,3.0308
mp-1213847,0
mp-1214621,0
mp-1215007,1.4235
mp-1215384,0
mp-1215434,0
mp-1215730,1.18
mp-1216297,0
mp-1216762,2.4744
mp-1217900,0
mp-1219249,1.0857
mp-1219602,1.03129999999999
mp-1220339,0
mp-1220489,1.9024
mp-1221221,0
mp-1221055,0.4404
mp-1221282,1.56369999999999
mp-1221812,0
mp-1222819,0
mp-1222333,0
mp-1222987,0
mp-1223066,0
mp-1223754,0
mp-1223560,3.2073
mp-1224316,0
mp-1224537,2.5349
mp-1224232,0
mp-1225344,0.375899999999999
mp-1225545,0
mp-1225364,0
mp-1225770,0
mp-1226213,0
mp-1226234,2.4766
mp-1227892,1.50139999999999
mp-1228313,0
mp-1228401,0
mp-1228428,0
mp-1228662,0
mp-1228650,2.3854
mp-1228731,2.53859999999999
mp-1228814,1.1454
mp-1232129,1.8549
mp-1232199,1.58789999999999
mp-1244644,0
mp-1244947,3.5076
mp-1245590,0
mp-1244921,1.0285
mp-1247113,1.38659999999999
mp-1247131,0
mp-1247346,1.56579999999999
mp-1247392,0.239899999999999
mp-1247438,0.680499999999999
mp-1247756,0
mp-1247576,0
mp-1248532,0
mp-1249486,0
mp-13116,0
mp-1405,0
mp-14367,2.0202
mp-15660,0
mp-16917,2.333
mp-19076,0.2986
mp-17869,0.0809
mp-19168,0
mp-20007,0
mp-20268,0
mp-20404,0
mp-20474,0.265099999999999
mp-20902,0.694
mp-21049,0
mp-21161,0
mp-21208,0.5754
mp-21275,1.9065
mp-21339,0
mp-21436,0
mp-21446,0
mp-21545,0
mp-22311,0
mp-21651,0
mp-22422,0
mp-22566,0.966199999999999
mp-22724,0.0713
mp-2288,0
mp-23046,4.3096
mp-23134,3.3647
mp-2354,0
mp-24019,5.3368
mp-2451,0
mp-25544,0.1789
mp-25460,0.1648
mp-2626,0
mp-26840,0
mp-27467,0
mp-27580,3.5393
mp-27925,6.9711
mp-28048,1.81789999999999
mp-28087,3.0884
mp-28885,2.2456
mp-29129,3.3858
mp-29131,0
mp-29885,0
mp-30528,1.51169999999999
mp-30096,1.33999999999999
mp-30773,0
mp-308,0.034599999999999
mp-3408,0
mp-3653,1.0527
mp-3759,3.7798
mp-3715,0.129599999999999
mp-37779,0
mp-4340,5.8729
mp-4889,0
mp-504477,0.465999999999999
mp-504810,1.9346
mp-510670,1.8729
mp-5342,0.9622
mp-540537,2.24629999999999
mp-540877,1.1154
mp-541277,0
mp-542022,0
mp-541158,0.5958
mp-542757,0
mp-5508,0
mp-542846,2.0502
mp-553919,1.5595
mp-556264,4.3889
mp-556491,3.078
mp-556946,1.03739999999999
mp-558728,5.736
mp-558648,4.6289
mp-559041,2.5434
mp-559068,1.629
mp-559308,0.0045
mp-559879,2.6486
mp-559900,1.3059
mp-560591,2.7235
mp-561632,0.177199999999999
mp-567872,0
mp-561009,1.8912
mp-568424,0
mp-568537,0
mp-570683,0
mp-571132,3.5545
mp-569161,0
mp-574472,0
mp-579536,2.0373
mp-582295,0
mp-6125,2.6063
mp-616461,4.5781
mp-625686,4.7875
mp-626093,3.4939
mp-628768,0.8023
mp-631333,0
mp-631551,0
mp-631528,0
mp-638650,0
mp-637631,0
mp-640578,0
mp-642662,4.0428
mp-643770,3.8556
mp-676077,2.1083
mp-675327,0
mp-686635,2.58889999999999
mp-686729,3.2951
mp-689963,2.0444
mp-690530,0
mp-691045,0
mp-691106,0.307299999999999
mp-7050,0.2651
mp-720985,2.5023
mp-723426,5.12909999999999
mp-721252,1.3659
mp-730074,4.3526
mp-735715,0.897899999999999
mp-746662,3.146
mp-752582,4.0558
mp-752882,1.5269
mp-752920,1.1049
mp-752967,0.5924
mp-754133,1.4545
mp-754302,2.6097
mp-754505,0.854099999999999
mp-754668,3.28029999999999
mp-754756,1.938
mp-755542,0.1227
mp-755735,0.0828
mp-756297,1.187
mp-756308,1.99139999999999
mp-756486,0.7276
mp-7570,0
mp-757080,0.1088
mp-757430,1.2572
mp-757832,0
mp-758378,2.2079
mp-758570,0.8435
mp-758678,3.75809999999999
mp-758947,2.96949999999999
mp-759636,1.64449999999999
mp-759755,0
mp-759804,0.778099999999999
mp-761415,0
mp-762058,3.8524
mp-762415,0.351199999999999
mp-765651,3.43269999999999
mp-765989,3.81839999999999
mp-766051,2.12989999999999
mp-766403,0.211899999999999
mp-768043,0.4329
mp-768357,2.57709999999999
mp-768708,0
mp-770409,3.9474
mp-770927,3.49239999999999
mp-770951,0.0999
mp-771065,1.8784
mp-772317,2.4173
mp-774297,0
mp-775435,0.256599999999999
mp-775695,0.466099999999999
mp-776170,0
mp-776178,0.0625
mp-777063,1.01719999999999
mp-777680,2.4474
mp-777807,2.039
mp-777897,0
mp-779552,2.6398
mp-782655,3.8659
mp-7883,0
mp-7929,1.3585
mp-782818,0
mp-8382,0.1687
mp-861607,3.5431
mp-862731,0
mp-865678,0
mp-865802,0
mp-867151,0
mp-867207,0.1811
mp-867313,0
mp-902,0
mp-9441,0
mp-9295,1.58
mp-972493,0
mp-973796,0
mp-975059,0
mp-976272,0
mp-977162,0
mp-977374,0
mp-978282,0
mp-982777,0
mp-983566,0
mp-984551,0
mp-989535,0.887999999999999
mp-996953,0.665
mp-998610,0
mp-998781,0
mp-998986,0
mp-999200,0.4517
mvc-15849,0
mvc-3816,2.9959
mp-1009757,0
mp-10132,0
mp-1013794,0
mp-1017552,1.41929999999999
mp-1018104,0
mp-1019518,4.8767
mp-1019714,5.2036
mp-1027451,0
mp-10283,0
mp-1029063,0
mp-1030190,0.3041
mp-1036556,0.398100000000001
mp-1039227,0
mp-1039849,2.32679999999999
mp-1040497,0.279199999999999
mp-1020661,4.544
mp-10569,0
mp-1070580,0
mp-1073,0
mp-1073369,0
mp-1073733,0
mp-1077948,0
mp-1078594,0
mp-1079229,0
mp-1079894,0
mp-1080586,0
mp-1080683,0
mp-1084757,0
mp-1093780,0
mp-1094023,0
mp-1094038,0
mp-1093850,0
mp-1094403,0
mp-1094148,0.4896
mp-1094556,0
mp-1095980,0.0543
mp-1095999,0.235999999999999
mp-1096462,0
mp-1096105,0
mp-1096607,0.1149
mp-1096644,0
mp-1096751,0
mp-1097017,0
mp-1097206,0
mp-1097502,0
mp-10993,0
mp-1099824,0
mp-1100645,0.0883
mp-1100670,0
mp-1101199,0.8074
mp-1101516,1.44979999999999
