id,ehull
mp-4789,0.0
mp-4794,0.0
mp-4798,0.0
mp-47,0.162
mp-4809,0.0
mp-4812,0.0
mp-4819,0.0
mp-4820,0.0
mp-4824,0.0
mp-4840,0.0
mp-4842,0.0
mp-484,0.0
mp-4867,0.0
mp-486,0.011
mp-4876,0.0
mp-487,0.0
mp-4886,0.0
mp-4899,0.0
mp-4906,0.0
mp-4907,0.0
mp-4929,0.0
mp-4937,0.255
mp-4941,0.002
mp-4950,0.024
mp-4953,0.0
mp-4959,0.051
mp-4961,0.0
mp-4964,0.0
mp-4967,0.001
mp-496,0.003
mp-4971,0.0
mp-4975,0.0
mp-4979,0.0
mp-4995,0.0
mp-5001,0.0
mp-5005,0.0
mp-5012,0.0
mp-5014,0.024
mp-5020,0.0
mp-502,0.003
mp-5033,0.0
mp-5038,0.0
mp-504196,0.0
mp-504265,0.005
mp-504427,0.0
mp-504482,0.0
mp-504498,0.0
mp-504506,0.0
mp-504535,0.003
mp-504539,0.038
mp-504554,0.0
mp-504578,0.906
mp-504590,0.002
mp-504598,0.0
mp-504607,0.005
mp-504630,0.0
mp-504667,0.042
mp-504676,0.004
mp-5046,0.0
mp-504729,0.0
mp-504751,0.005
mp-504769,0.008
mp-504801,0.0
mp-504825,0.022
mp-504838,0.0
mp-504849,0.0
mp-504864,0.03
mp-504894,0.0
mp-5048,0.0
mp-504910,0.0
mp-504935,0.004
mp-504997,0.033
mp-505130,0.004
mp-505158,0.003
mp-505166,0.038
mp-505168,0.035
mp-505171,0.0
mp-505172,0.0
mp-505179,0.069
mp-505212,0.0
mp-505219,0.005
mp-505222,0.008
mp-505233,0.017
mp-505263,0.02
mp-505284,0.0
mp-505297,0.0
mp-5052,0.039
mp-505365,0.0
mp-505366,0.0
mp-505373,0.0
mp-505375,0.288
mp-505381,0.002
mp-505424,0.039
mp-505431,0.0
mp-505448,0.0
mp-505511,0.0
mp-505551,0.0
mp-505558,0.0
mp-505607,0.018
mp-505633,0.0
mp-505634,0.0
mp-505709,0.0
mp-505712,0.0
mp-505713,0.0
mp-505727,0.0
mp-505741,0.035
mp-505747,0.0
mp-505767,0.0
mp-505784,0.0
mp-505799,0.0
mp-505806,0.365
mp-505814,0.0
mp-505824,0.065
mp-505825,0.0
mp-5061,0.0
mp-5072,0.0
mp-5076,0.013
mp-5077,0.0
mp-5078,0.0
mp-5081,0.0
mp-5096,0.241
mp-510002,0.0
mp-510030,0.0
mp-510032,0.012
mp-510062,0.0
mp-510065,0.0
mp-510075,0.0
mp-510076,0.0
mp-510240,0.0
mp-510264,0.0
mp-510268,0.0
mp-510273,0.0
mp-510283,0.0
mp-510293,0.0
mp-510341,0.0
mp-510346,0.025
mp-510350,0.265
mp-510421,0.046
mp-510456,0.0
mp-510462,0.0
mp-5104,0.004
mp-510539,0.023
mp-510557,0.0
mp-510568,0.03
mp-510607,0.0
mp-510657,0.091
mp-510727,0.0
mp-510753,0.133
mp-5116,0.0
mp-5122,0.0
mp-5127,0.0
mp-5132,0.0
mp-5141,0.0
mp-5145,0.012
mp-5146,0.0
mp-5158,0.0
mp-5175,0.0
mp-5185,0.0
mp-5189,0.005
mp-5190,0.0
mp-5193,0.0
mp-5213,0.0
mp-5222,0.0
mp-5226,0.0
mp-5229,0.001
mp-5238,0.0
mp-5245,0.255
mp-5256,0.296
mp-5259,0.0
mp-5273,0.0
mp-5279,0.0
mp-5280,0.0
mp-5282,0.219
mp-5285,0.0
mp-5309,0.0
mp-5328,0.0
mp-5331,0.009
mp-5339,0.0
mp-5342,0.0
mp-5347,0.017
mp-5348,0.0
mp-5350,0.0
mp-5370,0.0
mp-5377,0.0
mp-5380,0.0
mp-539,0.0
mp-540284,0.041
mp-5402,0.009
mp-540574,0.0
mp-540584,0.0
mp-540598,0.0
mp-540615,0.003
mp-540636,0.01
mp-540639,0.121
mp-540644,0.001
mp-540685,0.017
mp-540687,0.023
mp-540703,0.0
mp-540707,0.0
mp-540728,0.012
mp-540729,0.0
mp-540771,0.0
mp-540773,0.0
mp-540783,0.0
mp-540784,0.0
mp-540788,0.0
mp-540789,0.003
mp-540794,0.016
mp-540795,0.016
mp-540805,0.0
mp-540813,0.105
mp-540822,0.0
mp-540856,0.0
mp-540864,0.021
mp-540872,0.007
mp-540881,0.0
mp-540895,0.326
mp-540921,0.0
mp-540924,0.0
mp-540938,0.077
mp-540943,0.062
mp-540949,0.0
mp-540950,0.0
mp-540957,0.0
mp-540969,0.019
mp-540977,0.003
mp-540981,0.005
mp-541001,0.0
mp-541013,0.0
mp-541014,0.005
mp-541032,0.029
mp-541037,0.0
mp-541040,0.0
mp-541044,0.0
mp-541062,0.0
mp-541067,0.083
mp-541073,0.0
mp-541075,0.0
mp-541097,0.0
mp-541106,0.0
mp-541111,0.0
mp-541112,0.023
mp-541134,0.0
mp-541155,0.0
mp-541162,0.006
mp-541175,0.0
mp-541190,0.0
mp-541202,0.0
mp-541226,0.0
mp-541259,0.0
mp-541281,0.017
mp-541283,0.0
mp-541289,0.0
mp-541312,0.0
mp-541368,0.0
mp-541378,0.0
mp-541393,0.0
mp-541487,0.0
mp-5414,0.0
mp-541570,0.027
mp-541581,0.013
mp-541582,0.0
mp-541610,0.0
mp-541619,0.0
mp-541622,0.031
mp-541656,0.0
mp-541667,0.0
mp-541686,0.0
mp-5416,0.0
mp-541771,0.0
mp-541772,0.0
mp-541785,0.0
mp-541811,0.0
mp-541813,0.0
mp-541817,0.0
mp-541837,0.0
mp-541863,0.141
mp-541897,0.0
mp-541899,0.0
mp-5418,0.0
mp-541911,0.0
mp-541912,0.0
mp-541928,0.012
mp-541931,0.143
mp-541937,0.062
mp-541950,0.0
mp-541989,0.0
mp-542031,0.02
mp-542112,0.192
mp-542164,0.0
mp-542199,0.002
mp-542201,0.0
mp-542302,0.005
mp-542314,0.011
mp-542339,0.0
mp-542426,0.021
mp-542463,0.0
mp-542482,0.004
mp-5425,0.299
mp-542613,0.0
mp-542623,0.024
mp-542704,0.066
mp-542734,0.03
mp-542737,0.03
mp-542769,0.083
mp-542772,0.01
mp-542789,0.17
mp-542791,0.001
mp-5427,0.006
mp-542802,0.0
mp-542812,0.003
mp-542819,0.077
mp-542826,0.02
mp-542832,0.0
mp-542844,0.061
mp-542942,0.191
mp-542943,0.234
mp-542951,0.0
mp-542967,0.002
mp-543011,0.013
mp-543024,0.0
mp-543045,0.0
mp-5431,0.0
mp-5449,0.0
mp-5450,0.0
mp-545344,0.105
mp-545359,0.0
mp-545379,0.496
mp-545387,0.284
mp-545399,0.0
mp-545479,0.313
mp-545482,0.0
mp-545487,0.197
mp-545488,0.698
mp-545500,0.0
mp-545512,0.065
mp-545529,0.0
mp-545541,0.285
mp-545544,0.0
mp-545548,0.0
mp-545552,0.071
mp-5455,0.0
mp-545603,0.009
mp-545630,0.285
mp-545643,0.104
mp-545659,0.003
mp-545665,0.005
mp-545719,0.15
mp-545728,0.0
mp-545730,0.832
mp-545746,0.158
mp-545756,0.038
mp-545760,0.207
mp-545788,0.007
mp-545820,0.001
mp-545847,0.0
mp-545850,0.0
mp-545974,0.011
mp-545999,0.0
mp-5459,0.0
mp-546011,0.0
mp-546079,0.378
mp-546082,0.0
mp-546118,0.111
mp-546125,0.0
mp-546152,0.0
mp-546190,0.019
mp-5461,0.001
mp-546200,0.244
mp-546202,0.322
mp-546266,0.0
mp-546279,0.0
mp-546285,0.0
mp-546320,0.264
mp-546321,0.0
mp-546350,0.0
mp-546500,0.0
mp-546546,0.03
mp-546551,0.158
mp-546621,0.0
mp-546625,0.0
mp-546633,0.039
mp-546643,0.195
mp-546679,0.077
mp-546684,0.01
mp-546707,0.142
mp-546711,0.012
mp-546757,0.0
mp-546787,0.016
mp-546794,0.0
mp-546798,0.356
mp-546810,0.197
mp-546843,0.244
mp-546862,0.0
mp-546864,0.0
mp-5468,0.06
mp-546920,0.262
mp-546973,0.048
mp-546989,0.03
mp-547017,0.02
mp-547029,0.334
mp-547094,0.001
mp-5470,0.01
mp-547125,0.0
mp-547244,0.0
mp-5473,0.0
mp-5475,0.0
mp-547622,0.035
mp-547792,0.0
mp-547898,0.203
mp-5479,0.001
mp-548403,0.31
mp-548469,0.0
mp-548615,0.0
mp-548658,0.049
mp-5488,0.0
mp-5489,0.0
mp-549127,0.0
mp-549158,0.005
mp-549207,0.247
mp-549308,0.202
mp-549333,0.0
mp-549389,0.184
mp-549475,0.0
mp-549590,0.345
mp-549687,0.183
mp-549697,0.0
mp-5496,0.053
mp-549706,0.074
mp-549709,0.0
mp-549720,0.0
mp-549728,0.0
mp-549737,0.0
mp-549869,0.194
mp-550008,0.357
mp-550070,0.0
mp-550111,0.0
mp-550117,0.0
mp-550172,0.002
mp-550314,0.265
mp-5503,0.004
mp-550433,0.049
mp-550469,0.072
mp-550474,0.193
mp-550498,0.147
mp-5504,0.0
mp-550506,0.062
mp-550547,0.261
mp-550553,0.0
mp-550579,0.019
mp-550622,0.0
mp-550635,0.0
mp-550679,0.2
mp-550685,0.0
mp-550714,0.021
mp-550751,0.0
mp-550759,0.025
mp-550798,0.28
mp-550805,0.0
mp-550820,0.0
mp-550893,0.089
mp-550895,0.221
mp-550908,0.013
mp-550925,0.0
mp-550959,0.0
mp-550998,0.063
mp-551092,0.0
mp-551101,0.0
mp-551176,0.204
mp-551203,0.0
mp-551243,0.0
mp-551250,0.0
mp-551267,0.257
mp-551283,0.005
mp-5513,0.0
mp-551437,0.223
mp-551456,0.0
mp-551470,0.003
mp-551561,0.189
mp-551629,0.0
mp-551690,0.289
mp-551736,0.283
mp-551741,0.034
mp-551758,0.117
mp-551760,0.264
mp-551798,2.818
mp-551816,0.0
mp-551826,0.0
mp-551830,0.001
mp-551835,0.0
mp-551873,0.0
mp-551886,0.307
mp-5518,0.0
mp-551900,0.0
mp-551905,0.001
mp-551918,0.053
mp-552008,0.0
mp-552028,0.0
mp-552056,0.051
mp-552098,0.0
mp-552120,0.0
mp-552131,0.352
mp-552169,0.401
mp-552176,0.001
mp-552185,0.0
mp-552191,0.0
mp-552200,0.014
mp-552234,0.0
mp-552292,0.0
mp-552454,0.046
mp-552537,0.0
mp-552547,0.0
mp-552552,0.232
mp-552604,0.0
mp-552623,0.308
mp-552663,0.0
mp-552729,0.005
mp-552738,0.0
mp-552806,0.0
mp-552857,0.0
mp-552934,0.0
mp-552941,0.156
mp-552963,0.0
mp-552966,0.255
mp-552992,0.0
mp-553025,0.0
mp-553082,0.0
mp-553242,0.0
mp-553243,0.0
mp-553278,0.0
mp-5532,0.0
mp-553303,0.0
mp-553308,0.0
mp-553310,0.0
mp-553342,0.0
mp-553374,0.0
mp-553432,0.049
mp-553875,0.013
mp-553881,0.36
mp-553883,0.0
mp-553887,0.007
mp-553919,0.0
mp-553932,0.006
mp-553939,0.014
mp-553956,0.035
mp-553961,0.0
mp-553969,0.013
mp-553988,0.048
mp-553990,0.011
mp-553991,0.003
mp-554002,0.023
mp-554015,0.0
mp-554023,0.0
mp-554025,0.236
mp-554048,0.127
mp-554051,0.073
mp-554057,0.0
mp-554063,0.0
mp-554072,0.002
mp-554076,0.0
mp-554082,0.014
mp-554089,0.003
mp-554097,0.0
mp-5540,0.007
mp-554105,0.003
mp-554108,0.0
mp-554110,0.294
mp-554116,0.001
mp-554120,0.001
mp-554134,0.048
mp-554139,0.032
mp-554142,0.0
mp-554150,0.0
mp-554151,0.005
mp-554155,0.0
mp-554159,0.006
mp-554172,0.017
mp-554183,0.0
mp-554199,0.0
mp-554206,0.0
mp-554213,0.003
mp-554229,0.0
mp-554238,0.037
mp-554244,0.0
mp-554245,0.003
mp-554278,0.0
mp-554310,0.0
mp-554320,0.013
mp-554328,0.152
mp-554343,0.002
mp-554355,0.24
mp-554381,0.0
mp-554382,0.0
mp-554396,0.223
mp-554397,0.658
mp-554405,0.014
mp-554412,0.0
mp-554472,0.008
mp-554479,0.018
mp-554491,0.311
mp-554493,0.011
mp-554500,0.009
mp-554533,0.003
mp-554542,0.0
mp-554543,0.013
mp-554553,0.019
mp-554573,0.001
mp-554592,0.127
mp-554593,0.005
mp-554602,0.036
mp-554623,0.0
mp-554626,0.0
mp-554645,0.063
mp-554648,0.008
mp-554663,0.062
mp-554665,0.199
mp-554669,0.0
mp-554675,0.024
mp-554699,0.0
mp-5546,0.044
mp-554701,0.0
mp-554710,0.167
mp-554722,0.005
mp-554737,0.0
mp-554758,0.003
mp-554762,0.555
mp-554765,0.0
mp-554769,0.016
mp-554774,0.0
mp-554781,0.005
mp-554782,0.034
mp-5547,0.0
mp-554817,0.0
mp-554818,0.0
mp-554822,0.0
mp-554823,0.043
mp-554831,0.0
mp-554867,0.319
mp-554878,0.607
mp-554883,0.03
mp-554899,0.006
mp-554903,0.0
mp-554921,0.0
mp-554941,0.006
mp-554944,0.002
mp-554948,0.0
mp-554959,0.0
mp-554966,0.012
mp-555003,0.0
mp-555007,0.0
mp-555018,0.0
mp-555021,0.003
mp-555022,0.039
mp-555044,0.0
mp-555056,0.124
mp-555063,0.0
mp-555064,0.071
mp-555069,0.018
mp-555074,0.002
mp-555077,0.001
mp-555078,0.0
mp-555081,0.0
mp-555083,0.109
mp-555088,0.019
mp-555094,0.113
mp-555096,0.0
mp-555098,0.001
mp-555100,0.0
mp-555109,0.0
mp-555114,0.006
mp-555119,0.0
mp-555132,0.0
mp-555140,0.0
mp-555147,0.089
mp-555150,0.0
mp-555154,0.258
mp-555159,0.026
mp-555166,0.0
mp-555184,0.0
mp-555186,0.0
mp-555194,0.0
mp-555199,0.006
mp-555202,0.002
mp-555212,0.0
mp-555218,0.0
mp-555229,0.049
mp-555234,0.0
mp-555235,0.003
mp-555237,0.0
mp-555251,0.011
mp-555256,0.156
mp-555257,0.001
mp-555267,0.031
mp-555271,0.003
mp-555280,0.012
mp-555284,0.013
mp-555286,0.0
mp-555313,0.034
mp-555320,0.133
mp-555373,0.065
mp-555388,0.208
mp-555390,0.021
mp-555410,0.004
mp-555439,0.066
mp-555474,0.218
mp-555477,0.063
mp-555483,0.018
mp-555495,0.0
mp-555509,0.0
mp-555552,0.034
mp-555560,0.0
mp-555567,0.122
mp-555574,0.043
mp-555585,0.04
mp-555586,0.1
mp-555587,0.0
mp-555596,0.0
mp-555609,0.0
mp-555641,0.008
mp-555658,0.046
mp-555665,0.001
mp-555676,0.249
mp-555678,0.0
mp-555682,0.004
mp-555683,0.0
mp-555692,0.002
mp-555698,0.311
mp-555718,0.0
mp-555726,0.068
mp-555731,0.113
mp-555740,0.032
mp-555741,0.0
mp-555746,0.01
mp-555750,0.0
mp-555760,0.041
mp-555763,0.005
mp-555769,0.034
mp-555785,0.04
mp-555790,0.164
mp-555805,0.0
mp-555812,0.0
mp-555818,0.01
mp-555836,0.0
mp-555838,0.0
mp-555840,0.09
mp-555843,0.021
mp-555845,0.001
mp-555850,0.01
mp-555851,0.0
mp-555852,0.0
mp-555863,0.0
mp-555874,0.0
mp-555891,0.008
mp-555893,0.0
mp-5558,0.0
mp-555900,0.0
mp-555903,0.0
mp-555909,0.0
mp-555911,0.0
mp-555930,0.0
mp-555953,0.045
mp-555954,0.0
mp-555966,0.02
mp-555978,0.0
mp-555993,0.011
mp-555994,0.247
mp-555997,0.113
mp-556003,0.011
mp-556004,0.008
mp-556010,0.007
mp-556014,0.01
mp-556026,0.0
mp-556027,0.524
mp-556031,0.012
mp-556034,0.015
mp-556046,0.0
mp-556060,0.096
mp-556063,0.043
mp-556066,0.015
mp-556084,0.051
mp-556094,0.0
mp-556100,0.009
mp-556108,0.0
mp-556111,0.103
mp-556112,0.028
mp-556118,0.074
mp-556120,0.0
mp-556123,0.006
mp-556132,0.191
mp-556139,0.0
mp-556146,0.126
mp-556163,0.026
mp-556164,0.018
mp-556167,0.135
mp-556169,0.024
mp-556176,0.05
mp-556179,0.0
mp-556185,0.0
mp-556194,0.011
mp-556209,0.0
mp-556225,0.008
mp-556228,0.0
mp-556231,0.001
mp-556233,0.0
mp-556235,0.002
mp-556239,0.0
mp-556242,0.2
mp-556253,0.051
mp-556258,0.0
mp-556265,0.018
mp-556275,0.0
mp-556295,0.012
mp-556296,0.026
mp-556308,0.0
mp-556316,0.0
mp-556319,0.122
mp-556340,0.011
mp-556362,0.007
mp-556367,0.175
mp-556369,0.0
mp-556372,0.003
mp-556376,0.423
mp-556378,0.0
mp-556386,0.004
mp-556395,0.001
mp-556407,0.0
mp-556411,0.183
mp-556418,0.0
mp-556419,0.004
mp-556422,0.0
mp-556434,0.0
mp-556438,0.0
mp-556439,0.613
mp-556450,0.0
mp-556458,0.011
mp-556459,0.003
mp-556468,0.012
mp-556477,0.057
mp-556489,0.0
mp-556491,0.011
mp-556500,0.0
mp-556517,0.0
mp-556524,0.087
mp-556525,0.0
mp-556532,0.016
mp-556539,0.0
mp-556541,0.0
mp-556549,0.024
mp-556550,0.0
mp-556553,0.092
mp-556569,0.075
mp-556583,0.0
mp-556584,0.031
mp-556588,0.303
mp-556592,0.0
mp-556595,0.043
mp-556605,0.022
mp-556620,0.013
mp-556630,0.0
mp-556637,0.0
mp-556639,0.0
mp-556640,0.04
mp-556645,0.0
mp-556653,0.0
mp-556661,0.0
mp-556662,0.07
mp-556695,0.0
mp-556716,0.0
mp-556719,0.0
mp-556742,0.0
mp-556766,0.0
mp-556767,0.005
mp-556777,0.067
mp-556781,0.0
mp-556788,0.241
mp-556797,0.0
mp-556806,0.014
mp-556807,0.057
mp-556839,0.128
mp-556843,0.022
mp-556844,0.135
mp-556845,0.088
mp-556847,0.0
mp-556848,0.679
mp-556856,0.013
mp-556859,0.001
mp-556866,0.0
mp-556870,0.108
mp-556878,0.0
mp-556880,0.146
mp-556888,0.0
mp-556896,0.0
mp-556916,0.003
mp-556918,0.001
mp-556961,0.005
mp-556962,0.0
mp-556975,0.0
mp-556978,0.04
mp-556985,0.044
mp-556994,0.083
mp-556995,0.028
mp-556996,0.0
mp-557001,0.163
mp-557012,0.005
mp-557032,0.026
mp-557035,0.002
mp-557049,0.007
mp-557054,0.001
mp-557057,0.0
mp-557070,0.0
mp-557100,0.013
mp-557105,0.0
mp-557110,0.0
mp-557115,0.005
mp-557118,0.02
mp-557121,0.0
mp-557122,0.0
mp-557134,0.085
mp-557142,0.175
mp-557146,0.016
mp-557147,0.075
mp-557163,0.0
mp-557179,0.023
mp-557183,0.0
mp-557224,0.0
mp-557232,0.024
mp-557233,0.001
mp-557244,0.177
mp-557250,0.0
mp-557251,0.085
mp-557266,0.359
mp-557302,0.192
mp-557308,0.001
mp-557309,0.0
mp-557310,0.054
mp-557322,0.168
mp-557323,0.01
mp-557328,0.023
mp-557343,0.022
mp-557359,0.0
mp-557373,0.006
mp-557375,0.0
mp-557376,0.032
mp-557385,0.073
mp-557387,0.035
mp-557391,0.0
mp-557401,0.0
mp-557410,0.014
mp-557437,0.0
mp-557441,0.0
mp-557450,0.005
mp-557457,0.0
mp-557465,0.019
mp-557466,0.268
mp-557480,0.014
mp-557483,0.0
mp-557484,0.111
mp-557510,0.066
mp-557517,0.0
mp-557522,0.0
mp-557531,0.0
mp-557537,0.0
mp-557559,0.041
mp-557563,0.0
mp-557569,0.001
mp-557577,0.0
mp-557597,0.267
mp-557602,0.602
mp-557606,0.029
mp-557625,0.004
mp-557631,0.006
mp-557632,0.0
mp-557637,0.0
mp-557650,0.0
mp-557653,0.297
mp-557664,0.0
mp-557676,0.012
mp-557680,0.092
mp-557685,0.0
mp-557687,0.1
mp-557689,0.0
mp-557696,0.019
mp-557697,0.0
mp-557698,0.0
mp-557705,0.021
mp-557715,0.0
mp-557719,0.058
mp-557724,0.0
mp-557728,0.0
mp-557734,0.062
mp-557736,0.317
mp-557752,0.009
mp-557754,0.0
mp-557761,0.0
mp-557787,0.0
mp-557807,0.0
mp-557809,0.0
mp-557825,0.05
mp-557828,0.119
mp-557835,0.006
mp-557837,0.006
mp-557845,0.0
mp-557856,0.0
mp-557861,0.026
mp-557862,0.005
mp-557865,0.02
mp-557871,0.0
mp-557890,0.027
mp-557914,0.005
mp-557918,0.0
mp-557920,0.0
mp-557930,0.032
mp-557950,0.058
mp-557954,0.002
mp-557962,0.001
mp-557964,0.008
mp-557976,0.229
mp-557992,0.0
mp-557993,0.0
mp-557997,0.0
mp-557998,0.0
mp-557,0.011
mp-558005,0.0
mp-558010,0.0
mp-558014,0.014
mp-558033,0.067
mp-558039,0.0
mp-558042,0.0
mp-558051,0.0
mp-558054,0.0
mp-558066,0.075
mp-558071,0.004
mp-558085,0.0
mp-558096,0.145
mp-558099,0.012
mp-558102,0.0
mp-558110,0.01
mp-558118,0.001
mp-558121,0.0
mp-558125,0.003
mp-558128,0.0
mp-558134,0.006
mp-558162,0.0
mp-558163,0.072
mp-558178,0.494
mp-558183,0.138
mp-558189,0.105
mp-558191,0.0
mp-558200,0.073
mp-558204,0.12
mp-558211,0.0
mp-558212,0.0
mp-558217,0.0
mp-558223,0.0
mp-558237,0.0
mp-558243,0.0
mp-558244,0.0
mp-558255,0.0
mp-558257,0.0
mp-558279,0.002
mp-558298,0.0
mp-558306,0.058
mp-558309,0.0
mp-558312,0.143
mp-558314,0.07
mp-558317,0.0
mp-558325,0.028
mp-558331,0.022
mp-558336,0.046
mp-558340,0.0
mp-558366,0.786
mp-558368,0.008
mp-558381,0.088
mp-558382,0.055
mp-558387,0.0
mp-558407,0.006
mp-558411,0.06
mp-558412,0.129
mp-558430,0.0
mp-558446,0.001
mp-558456,0.049
mp-558460,0.122
mp-558481,0.058
mp-558491,0.0
mp-558500,0.0
mp-558514,0.0
mp-558516,0.0
mp-558523,0.0
mp-558532,0.0
mp-558536,0.013
mp-558538,0.001
mp-558546,0.011
mp-558573,0.048
mp-558582,0.004
mp-558603,0.0
mp-558625,0.014
mp-558632,0.015
mp-558636,0.018
mp-558645,0.0
mp-558658,0.001
mp-558666,0.0
mp-558669,0.0
mp-558672,0.012
mp-558673,0.0
mp-558690,0.058
mp-5586,0.0
mp-558713,0.02
mp-558733,0.258
mp-558734,0.035
mp-558740,0.0
mp-558748,0.074
mp-558753,0.0
mp-558755,0.009
mp-558777,0.003
mp-558781,0.0
mp-558798,0.001
mp-5587,0.0
mp-558802,0.007
mp-558808,0.024
mp-558815,0.0
mp-558826,0.0
mp-558828,0.0
mp-558830,0.013
mp-558831,0.016
mp-558836,0.005
mp-558843,0.198
mp-558847,0.068
mp-558850,0.0
mp-558871,0.0
mp-5588,0.0
mp-558917,0.0
mp-558928,0.0
mp-558946,0.004
mp-558959,0.342
mp-558979,0.271
mp-558980,0.0
mp-558984,0.0
mp-558990,0.0
mp-558992,0.0
mp-558997,0.0
mp-559004,0.0
mp-559025,0.004
mp-559033,0.275
mp-559044,0.162
mp-559051,0.0
mp-559061,0.033
mp-559062,0.0
mp-559065,0.0
mp-559067,0.0
mp-559068,0.0
mp-559091,0.004
mp-559092,0.002
mp-559112,0.013
mp-559118,0.0
mp-559119,0.049
mp-559122,0.001
mp-559123,0.008
mp-559125,0.018
mp-559143,0.004
mp-559144,0.006
mp-559151,0.0
mp-559178,0.0
mp-559200,0.0
mp-559208,0.015
mp-559212,0.057
mp-559243,0.0
mp-559252,0.133
mp-559268,0.161
mp-559270,0.0
mp-559276,0.002
mp-559278,0.087
mp-559289,0.005
mp-559299,0.016
mp-559301,0.095
mp-559332,0.007
mp-559335,0.124
mp-559348,0.0
mp-559352,0.0
mp-559355,0.004
mp-559366,0.014
mp-559373,0.006
mp-559377,0.0
mp-559379,0.0
mp-559389,0.252
mp-559391,0.005
mp-559424,0.0
mp-559426,0.0
mp-559432,0.245
mp-559437,0.059
mp-559445,0.496
mp-559446,0.0
mp-559456,0.0
mp-559470,0.051
mp-559481,0.0
mp-559482,0.045
mp-5594,0.0
mp-559500,0.037
mp-559514,0.0
mp-559521,0.0
mp-559523,0.563
mp-559545,0.013
mp-559550,0.008
mp-559554,0.003
mp-559563,0.0
mp-559588,0.014
mp-559598,0.036
mp-559605,0.233
mp-559612,0.012
mp-559618,0.071
mp-559627,0.012
mp-559653,0.009
mp-559676,0.015
mp-559691,0.021
mp-559695,0.0
mp-559702,0.0
mp-559724,0.0
mp-559727,0.018
mp-559729,0.587
mp-559756,0.0
mp-559760,0.0
mp-559765,0.051
mp-559766,0.013
mp-559767,0.036
mp-559773,0.04
mp-559805,0.0
mp-559824,0.0
mp-559832,0.002
mp-559837,0.0
mp-559847,0.0
mp-559860,0.16
mp-559864,0.0
mp-559871,0.001
mp-559882,0.174
mp-559885,0.011
mp-5598,0.0
mp-559928,0.026
mp-559933,0.005
mp-559934,0.007
mp-559961,0.0
mp-559982,0.003
mp-560008,0.0
mp-560014,0.0
mp-560025,0.084
mp-560029,0.0
mp-560030,0.182
mp-560037,0.0
mp-560043,0.067
mp-560054,0.401
mp-560067,0.0
mp-560071,0.0
mp-560088,0.091
mp-560098,0.001
mp-560118,0.011
mp-560119,0.004
mp-560125,0.159
mp-560131,0.092
mp-560151,0.013
mp-560157,0.0
mp-560170,0.0
mp-560188,0.187
mp-560192,0.006
mp-560228,0.0
mp-560236,0.108
mp-560259,0.048
mp-560261,0.0
mp-560262,0.059
mp-560270,0.05
mp-560300,0.0
mp-560316,0.001
mp-560322,0.025
mp-560333,0.001
mp-560354,0.0
mp-560387,0.0
mp-560398,0.0
mp-560399,0.042
mp-560403,0.018
mp-560411,0.002
mp-560417,0.134
mp-560441,0.0
mp-560445,0.0
mp-560460,0.582
mp-560493,0.038
mp-560501,0.0
mp-560515,0.0
mp-560519,0.0
mp-560527,0.01
mp-560531,0.052
mp-560549,0.0
mp-560555,0.0
mp-560558,0.001
mp-560569,0.008
mp-560570,0.0
mp-560588,0.003
mp-560590,0.0
mp-560602,0.411
mp-560607,0.17
mp-560611,0.001
mp-560616,0.013
mp-560620,0.007
mp-560625,0.011
mp-560630,0.0
mp-560647,0.0
mp-560670,0.0
mp-560699,0.0
mp-5606,0.002
mp-560742,0.0
mp-560748,0.004
mp-560760,0.0
mp-560767,0.0
mp-560790,0.0
mp-560791,0.0
mp-560806,0.071
mp-560831,0.0
mp-560842,0.134
mp-560845,0.029
mp-560847,0.0
mp-560848,0.016
mp-560853,0.016
mp-560860,0.0
mp-560870,0.0
mp-560874,0.004
mp-560882,0.01
mp-560885,0.241
mp-560904,0.0
mp-560923,0.011
mp-560954,0.169
mp-560964,0.0
mp-560977,0.0
mp-561017,0.0
mp-561033,0.032
mp-561048,0.0
mp-561065,0.0
mp-561068,0.005
mp-561075,0.0
mp-561079,0.018
mp-561096,0.135
mp-561102,0.04
mp-561113,0.001
mp-561118,0.001
mp-561121,0.0
mp-561132,0.0
mp-561133,0.02
mp-561141,0.01
mp-561166,0.0
mp-561173,0.0
mp-561179,0.0
mp-561185,0.0
mp-561186,0.0
mp-561187,0.014
mp-561190,0.0
mp-561197,0.0
mp-561203,0.0
mp-561224,0.013
mp-561243,0.0
mp-561245,0.001
mp-561257,0.0
mp-561258,0.001
mp-561260,0.0
mp-561272,0.0
mp-561277,0.0
mp-561291,0.146
mp-561294,0.017
mp-561299,0.006
mp-561303,0.008
mp-561307,0.0
mp-561310,0.009
mp-561313,0.051
mp-561320,0.058
mp-561326,0.002
mp-561350,0.0
mp-561366,0.19
mp-561367,0.009
mp-561368,0.026
mp-561383,0.0
mp-561386,0.103
mp-561387,0.004
mp-561397,0.003
mp-561398,0.004
mp-561412,0.007
mp-561424,0.0
mp-561434,0.0
mp-561442,0.0
mp-561443,0.011
mp-561446,0.0
mp-561449,0.011
mp-561454,0.0
mp-561465,0.135
mp-561468,0.135
mp-561470,0.325
mp-561489,0.02
mp-561490,0.008
mp-561491,0.0
mp-561507,0.159
mp-561511,0.0
mp-561536,0.006
mp-561543,0.0
mp-561551,0.023
mp-561561,0.0
mp-561569,0.012
mp-561582,0.0
